Sentences_Chinese,Sentence_Cantonese,label,emo_class
他愛你，才會願意為你花錢，無論什麼時候，女人都願意花一個男人的錢。,他愛你，才會願意為你花錢，無論幾時，女人都肯使一個男人嘅錢。,0,Happy
這倒不是女人貪圖便宜，而是那錢裡的快樂，其實飽含愛情的滋味，儘管是些小錢。,倒不是女人貪圖平，而是錢入面嘅快樂，其實飽含愛情嘅滋味，儘管係D小錢。,0,Happy
曾經跟一個男人去旅行，他把所有的錢和卡都交到我手上。,曾經同一個男人去旅行，佢將所有嘅錢同卡都交到我手上。,4,Neutral
他這樣一說，我心裡便溫暖得不得了，比聽一萬句“我愛你”還要中聽，物質的相信比精神上的溫暖更強烈，更可靠。,他這樣一說，我心裡便溫暖得不得了，比聽一萬句“我愛你”還要中聽，物質的相信比精神上的溫暖更強烈，更可靠。,0,Happy
後來的男人，真的是無聊，在錢上，總是讓我感覺小家子氣。,後尾嘅男人，真係無聊，在錢上，成日畀我感覺小家子氣。,3,Anger
吃飯時，他總不肯掏錢來付帳，我招來侍者埋單，你至少要有搶著埋單的架勢，而且要義無反顧的那種。,食飯時，佢總唔肯掏錢嚟付賬，我招來侍者埋單，你至少要有爭住埋單嘅架勢，而且要義無反顧嗰種。,3,Anger
具體付不付錢是另一回事，這個場合，女人需要的不就是一種被呵護被關愛的體恤嗎？,具體付不付錢係另一回事，呢個場合，女人需要嘅咪就係一種被呵護被關愛嘅體恤呀？,3,Anger
但是，始終沒有找到一個這樣的男子，讓我花他的錢花到心裡盈滿了愛情。,但是，始終冇搵到一個噉嘅男子，畀我使佢嘅錢使到心盈滿了愛情。,1,Sad
雖然有點賤，可是，只要他願意，我就願意。,雖然有點賤，可是，只要佢肯，我就願意。,0,Happy
２）最傻冒的中國人是球迷。,2 ）最傻冒嘅中國人係球迷。,1,Sad
３）最有錢的中國人是孩子。,3 ）最有錢嘅中國人係仔。,0,Happy
４）最失落的中國人是作家。,4 ）最失落嘅中國人係作家。,1,Sad
二十年前，如果有幸戴上一頂作家的帽子，就有著特別的意義，他可以名利兼收。,二十年前，如果有幸戴上一頂作家嘅帽，就有著特別意義，佢可以名利兼收。,0,Happy
現在的作家等同于作者或者“寫手“，賣文為生。,而家嘅作家等同於作者抑或徜徉寫手枰，賣文為生。,1,Sad
５）最輕鬆的中國人是弱智者。,5 ）最輕鬆嘅中國人係弱智者。,1,Sad
現在只有弱智者，生活才是真正輕鬆的。,而家只有弱智者，生活才是真正輕鬆嘅。,1,Sad
他們的人生目標很小，他們的欲望就更小，只要食能果腹，衣能避寒，生活就美滿了。,他們的人生目標很小，他們的欲望就更小，只要食能果腹，衣能避寒，生活就美滿了。,0,Happy
有人稱娛記是滿足市民口味的廚師，你想看什麼，他就為你做什麼。,有人稱娛記係滿足市民口味嘅廚師，你想睇乜嘢，佢就為你做乜。,0,Happy
７）最得意的中國人是大款。,7 ）最得意嘅中國人係大欵。,0,Happy
不愁金錢，不愁女人，不愁社會地位。,唔愁金錢，唔愁女人，唔愁社會地位。,0,Happy
９）最可憐的中國人是農民。,9 ）最可憐嘅中國人係農民。,1,Sad
可他們卻只能為一個年薪只有一百多元的村長的職位而爭鬥。,可佢哋卻只能為一個年薪只有一百多元嘅村長嘅位而爭鬥。,1,Sad
１０）最倒楣的中國人是股民。,10 ）最倒楣的中國人係股民。,1,Sad
２００９年馬上就要到了。,2009年馬上就要到了。,4,Neutral
當然，還有人必須堅持在自己的工作崗位上，在夜半工作時分迎來了新的一年。,當然，仲有人必須堅持喺自己嘅工作崗位上，在夜半工作時分迎來了新的一年。,1,Sad
自然，也有人根本沒把新年當一回事，選擇早早上床，洗洗睡了。,自然，都有人根本冇將新年當一回事，選擇早早上床，洗洗瞓。,1,Sad
我常常選擇在元旦前夕自己靜靜地梳理自己的心事。,我成日揀喺元旦前夕自己靜靜地梳理自己嘅心事。,0,Happy
曾經有一年嘗試過淨身。,曾經有一年嘗試過淨身。,4,Neutral
呵呵，這不是為了上鍋清蒸，是為了讓自己乾乾淨淨地走人新的一年。,呵呵，唔係為咗上鍋清蒸，係為咗畀自己乾乾淨淨地走人新嘅一年。,0,Happy
只是一個個人的儀式罷了。,只係一個個人嘅儀式之嘛。,4,Neutral
未嘗不是好事。,未嘗唔係好事。,0,Happy
有些人也許根本顧不上在新年來臨之際梳理自己的心緒，日子對他們來說，像流水一樣沒有間斷。,有些人也許根本顧不上喺新年來臨之際梳理自己嘅心緒，日子對佢哋來講，流水噉冇間斷。,1,Sad
昨晚天氣預報，說北京今天將迎來大範圍的降溫，白天最高氣溫只有零下七度，最低零下十四度。,琴晚天氣預報，說北京今日將迎來大範圍嘅降溫，日頭最高氣溫只有零下七度，最低零下十四度。,4,Neutral
仔細瞭解了事情的來龍去脈，本想為北川縣政府這一舉動做出正面解釋，但最終還是寒心壓倒了一切。,仔細瞭解了事情的來龍去脈，本想為北川縣政府舉動做出正面解釋，但最終還是透心涼壓倒了一切。,1,Sad
北川我去過，在一個月前，我到過北川，看到被掩埋的北川縣城，我們身處事外的人才切切實實感覺到了地震的殘酷，聽到北川的同事們講述自己死裡逃生的故事和無數的悲劇，我才第一次覺得，一切原來距離自己如此之近。,北川我去過，在一個月前，我到過北川，睇到被掩埋嘅北川縣城，我哋身處事外嘅人才切切實實感覺到了地震的殘酷，聽到北川嘅同事們講述自己死裏逃生嘅故仔同無數嘅悲劇，我先第一次覺得，一切原來距離自己如此之近。,1,Sad
韓寒說這一定是幻覺，但一切卻堂而皇之的出現在政府網站上，事件鬧大了之後竟然莫名其妙的被刪除，而對於採購的理由，政府的人說主要是為了工作方便，一切還是這麼的堂而皇之？,韓寒話一定係幻覺，但一切卻堂而皇之嘅出現喺政府網站上，事件鬧大咗之後竟然莫名其妙嘅被刪除，而對於採購嘅理由，政府嘅人話主要係為咗工作方便，一切仲係噉嘅堂而皇之？,3,Anger
北川現在百廢待興，財政上應該沒有多少收入，加上艱巨的重建任務，需要錢的地方應該很多，事情總該有一個輕重緩急吧。,北川而家百廢待興，財政上應該冇幾多收入，加上艱巨的重建任務，需要錢嘅地方應該好多，事情總該有一個輕重緩急啦。,3,Anger
冬天來了，我瞭解到的情況是，很多人並沒有一個十分溫暖的家，還有無數人為了溫飽而整日憂愁，還有很多學生在並不溫暖和安全的環境下學習，這一切北川縣政府的領導都看到了嗎？,冬天咗嚟，我瞭解到嘅情況係，好多人並無一個十分溫暖嘅屋企，仲有無數人為咗溫飽而整日憂愁，仲有好多學生喺並不溫暖同安全嘅環境下學習，一切北川縣政府嘅領導都看到了嗎？,3,Anger
拿著全國人民無私捐助的愛心款購買豪華越野車，只是為了工作方便，豈不叫人寒心？,攞住全國人民無私捐助嘅愛心款購買豪華越野車，只係為咗工作方便，豈不叫人透心涼？,3,Anger
一年一度的碩士研究生考試結束了，但一則關於考研女生下跪的消息還是令我這個經歷過考研的人為之動容，如鯁在喉。,一年一度嘅碩士研究生考試結束了，但一則關於攷研女仔下跪嘅消息還是令我呢個經歷過攷研嘅人為之動容，如徜徉在喉。,1,Sad
據媒體報導：昨日，２００９年全國碩士研究生考試舉行。,據媒體報道：昨日，2009年全國碩士研究生考試舉行。,4,Neutral
很快，保安將她扶起，該女生在考場外徘徊約半小時後黯然離去。,好快，保安把她扶起，該女仔喺考場外徘徊約半小時後黯然離去。,1,Sad
據該考場一位監考老師介紹，當時他們就此事向上級請示，希望讓該女生破例進場，但未獲得批准。,據該考場一位監考老師介紹，當時佢哋就此事向上級請示，希望讓該女生破例入場，但未獲得批准。,1,Sad
遵守法律、以法律為準繩，我都贊成，畢竟我們是法治社會。,遵守法律、以法律為準繩，我都贊成，話曬我哋係法治社會。,0,Happy
我們為何總要法律冷冰冰的，為何就不能給人一種溫暖的感覺？,我哋點解總要法律冷冰冰嘅，為何就唔可以畀人一種溫暖嘅感覺？,1,Sad
我是經歷過幾年前碩士研究生考試的人，知道其中的心酸，每天很早起床，很晚睡覺，還要面對眾多的誘惑，但總是聽到身邊的同學找到好的工作時，那種感受也許只有考研的人才會感受到。,我係經歷過幾年前碩士研究生考試嘅人，知其中嘅心酸，每日好早起身，好夜瞓覺，仲要面對眾多嘅誘惑，但總是聽到身邊嘅同學搵到好嘅工作時，那種感受或者只有攷研嘅人先會感受到。,1,Sad
這位元元元元女星以下跪的方式祈求，絕對不是為了博得同情，在那樣的關係命運的時刻，她這樣做也算是人本能的反應。,呢位元元元元女星以下跪嘅方式祈求，絕對唔係為咗博得同情，喺噉嘅關係命運嘅時刻，佢噉做都算係人本能嘅反應。,1,Sad
我還可以想像，這位女生當時多麼的歇斯底里，有人說一次的失敗不算什麼，但對於一個經歷兩次考研的女生來說，這絕對算是暫時的世界末日。,我仲可以想像，呢位女仔當時多麼的歇斯底里，有人話一次嘅衰唔算乜嘢，但對於一個經歷兩次攷研嘅女仔來講，絕對算係暫時嘅世界末日。,1,Sad
以法律為武器否認給予女生便利，老師們或許沒有錯，但絕對的讓眾多人心裡發涼，我也相信即使讓這位女生入場，也不會造成什麼觸犯法律的嚴重後果，反倒讓人感覺到法律和人性的溫暖。,以法律為武器否認給予女生便利，老師們或許沒有錯，但絕對嘅畀眾多人心發涼，我都信即使畀呢位女仔入場，都唔會造成乜嘢觸犯法律的嚴重後果，反倒畀人感覺到法律和人性嘅溫暖。,1,Sad
個例的忍讓不一定就會造成集體的挑戰衝動，我不主張大幅度的放開，但在一些個案上，我們的法律和考官們為何就不能給這位考生、給社會中的人們一種法律和人性的溫暖？,個例嘅忍讓唔一定就會造成集體嘅挑戰衝動，我唔主張大幅度嘅放開，但在一些個案上，我哋嘅法律同考官們為何就唔可以畀呢位考生、畀社會中嘅啲人一種法律和人性嘅溫暖？,3,Anger
很多人開始猜測章子怡該如何來應對這次的危機。,好多人開始猜測章子怡該如何嚟應對今次嘅危機。,1,Sad
章子怡和男友在私密空間休閒，干卿何事？,章子怡同男友喺私密空間休祚，干卿何事？,3,Anger
兒子已經２歲多了，但仔細算起來，我與兒子在一起的時間加起來還不到８個月。,個仔有2歲多，但仔細計落，我與個仔喺埋一齊嘅時間加起來仲唔親8個月。,1,Sad
在他成長的這２年多裡，我去美國進修訪問整整１年，其餘的時間裡也是經常在外出差，最長的一次出差時間達２個月之久。,喺佢成長嘅2年多度，我去美國進修訪問整整1年，其餘嘅時間入面都係經常在外出差，最長嘅一次出差時間達2個月之耐。,4,Neutral
晚上一家人坐在一起看電視的時候，他總是在媽媽的身上爬上爬下，很少主動與我坐在一起；即使我把他抱過來與我坐在一起，也只能堅持幾秒鐘，然後很快跑過去與媽媽坐在一起。,夜晚一家人坐一起睇緊電視嘅時候，佢成日喺媽咪嘅身上爬上爬的，好少主動與我坐喺埋一齊; 即使我把他抱過來與我坐在一起，也只能堅持幾秒鐘，然後很快跑過去與媽媽坐在一起。,1,Sad
